Id_article;Id_obs;Authors;Title;DOI;Year_of_publication;Experiment_period;Experiment_year;Country;Continent;Study_site;Latitude;Longitude;Geocoordinates;Climate_zone;Soil_type_WRB_USDA;Soil_texture;Soil_pH;Greenhouse;Organic_ferti;Mineral_ferti;Nitrogen_rate;Fert;Herbicide;Insecticide;Fungicide;Pesticide;Irrigation;Intercropping_design;Intercropping_pattern;AF;Additional_factor;Crop_1_Common_Name;Crop_1_Scientific_Name;Crop_1_Variety;Crop_2_Common_Name;Crop_2_Scientific_Name;Crop_2_Variety;Comb_dur;Comb_gf;Comb_Nf;Comb_met;C1_yield_sole;C1_yield_intercrop;C2_yield_sole;C2_yield_intercropped;Yield_total_intercropping_calc;Yield_unit;Yield_measure;Data_location;LER_crop1;LER_crop2;LER_tot;LER_crop_1_calc;LER_crop_2_calc;LER_tot_calc
Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""ESAL645"" Bean cultivar & ""Cruzeta"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;4513;6040;2684;6826;12866;kg/ha;Grain yield;Table 3;NA;NA;NA;1.34;2.54;3.88
128;868;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""Ouro"" Bean cultivar & ""Cruzeta"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;4513;7235;7335;8365;15600;kg/ha;Grain yield;Table 3;NA;NA;NA;1.6;1.14;2.74
128;869;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""ESAL567"" Bean cultivar & ""Cruzeta"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;4513;6151;6795;7746;13897;kg/ha;Grain yield;Table 3;NA;NA;NA;1.36;1.14;2.5
128;870;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""ESAL580"" Bean cultivar & ""Cruzeta"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;4513;6760;6719;8166;14926;kg/ha;Grain yield;Table 3;NA;NA;NA;1.5;1.22;2.71
128;871;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""ESAL585"" Bean cultivar & ""Cruzeta"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;4513;7470;7965;8370;15840;kg/ha;Grain yield;Table 3;NA;NA;NA;1.66;1.05;2.71
128;872;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""ESAL589"" Bean cultivar & ""Cruzeta"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;4513;6875;6645;7952;14827;kg/ha;Grain yield;Table 3;NA;NA;NA;1.52;1.2;2.72
128;873;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""ESAL506"" Bean cultivar & ""Cruzeta"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;4513;6976;8609;8614;15590;kg/ha;Grain yield;Table 3;NA;NA;NA;1.55;1;2.55
128;874;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""ESAL572"" Bean cultivar & ""Cruzeta"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;4513;5742;5850;7274;13016;kg/ha;Grain yield;Table 3;NA;NA;NA;1.27;1.24;2.52
128;875;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""Carioca 300V"" Bean cultivar & ""Cruzeta"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;4513;7828;9164;8582;16410;kg/ha;Grain yield;Table 3;NA;NA;NA;1.73;0.94;2.67
128;876;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""Pintado"" Bean cultivar & ""Cruzeta"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;4513;6009;5204;7178;13187;kg/ha;Grain yield;Table 3;NA;NA;NA;1.33;1.38;2.71
128;877;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""FT-84-292"" Bean cultivar & ""Cruzeta"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;4513;6876;8039;8666;15542;kg/ha;Grain yield;Table 3;NA;NA;NA;1.52;1.08;2.6
128;878;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""Rio Vermelho"" Bean cultivar & ""Cruzeta"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;4513;6346;5670;7760;14106;kg/ha;Grain yield;Table 3;NA;NA;NA;1.41;1.37;2.77
128;879;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""ESAL55O"" Bean cultivar & ""Cruzeta"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;4513;6020;5985;7279;13299;kg/ha;Grain yield;Table 3;NA;NA;NA;1.33;1.22;2.55
128;880;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""Milionario"" Bean cultivar & ""Cruzeta"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;4513;7035;9254;8202;15237;kg/ha;Grain yield;Table 3;NA;NA;NA;1.56;0.89;2.45
128;881;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""Eriparsa"" Bean cultivar & ""C-525"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;5444;7487;4445;7165;14652;kg/ha;Grain yield;Table 3;NA;NA;NA;1.38;1.61;2.99
128;882;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""Preto 60 dias"" Bean cultivar & ""C-525"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;5444;7734;4304;7530;15264;kg/ha;Grain yield;Table 3;NA;NA;NA;1.42;1.75;3.17
128;883;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""ESAL645"" Bean cultivar & ""C-525"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;5444;7273;2684;6826;14099;kg/ha;Grain yield;Table 3;NA;NA;NA;1.34;2.54;3.88
128;884;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""Ouro"" Bean cultivar & ""C-525"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;5444;8219;7335;8365;16584;kg/ha;Grain yield;Table 3;NA;NA;NA;1.51;1.14;2.65
128;885;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""ESAL567"" Bean cultivar & ""C-525"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;5444;8656;6795;7746;16402;kg/ha;Grain yield;Table 3;NA;NA;NA;1.59;1.14;2.73
128;886;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""ESAL580"" Bean cultivar & ""C-525"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;5444;9372;6719;8166;17538;kg/ha;Grain yield;Table 3;NA;NA;NA;1.72;1.22;2.94
128;887;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""ESAL585"" Bean cultivar & ""C-525"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;5444;8644;7965;8370;17014;kg/ha;Grain yield;Table 3;NA;NA;NA;1.59;1.05;2.64
128;888;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""ESAL589"" Bean cultivar & ""C-525"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;5444;8158;6645;7952;16110;kg/ha;Grain yield;Table 3;NA;NA;NA;1.5;1.2;2.7
128;889;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""ESAL506"" Bean cultivar & ""C-525"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;5444;8932;8609;8614;17546;kg/ha;Grain yield;Table 3;NA;NA;NA;1.64;1;2.64
128;890;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""ESAL572"" Bean cultivar & ""C-525"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;5444;7656;5850;7274;14930;kg/ha;Grain yield;Table 3;NA;NA;NA;1.41;1.24;2.65
128;891;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""Carioca 300V"" Bean cultivar & ""C-525"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;5444;8936;9164;8582;17518;kg/ha;Grain yield;Table 3;NA;NA;NA;1.64;0.94;2.58
128;892;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""Pintado"" Bean cultivar & ""C-525"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;5444;7839;5204;7178;15017;kg/ha;Grain yield;Table 3;NA;NA;NA;1.44;1.38;2.82
128;893;Rezende, GDSP and Ramalho, MA;Competitive ability of maize and common bean (phaseolus-vulgaris) cultivars intercropped in different environments;10.1017/S0021859600068441;1994;1991;1991;Brazil;Latin America & Caribbean;"Escola superior de agricultura de Lavras (ESAL), Minas Gerais and Centro Nacional de Pesquisa de Milho e Sorgo/Empresa Brasileira de Pesquisa Agropecuaria (CNPMS/EMBRAPA), Sete Lagoas, Minas Gerais

de Pesquisa de Milho e Sorgo/Empresa Brasileira

de Pesquisa Agropecuaria (CNPMS/EMBRAPA),

Sete Lagoas, Minas Gerais";-21.2333333;-45;Exact;Cwa;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;"""FT-84-292"" Bean cultivar & ""C-525"" Maize cultivar";Maize;Zea mays L.;NA;Bean;Phaseolus vulgaris L.;NA;an-an;no-no;no-yes;c4-c3;5444;9870;8039;8666;18536;kg/ha;Grain yield;Table 3;NA;NA;NA;1.81;1.08;2.89
