ref	Subject	Data_source	Year	Site	Coordinates	Climat_Koppen	rainfall_type	Study_type	Crop	CT_type	CA_type1	Herbicide_on_CA	Altitude	Soil_NRCS	Texture	Initial_soil_C	Actual_rainfall	Average_rainfall	Average_Temp	Legume_rotation	Legume_intercropping	Years_CA	Initial_mulch	Mulch_type	Applied_N_CT	Applied_P_CT	Applied_N_CA	Applied_P_CA	Id	Grain_yield_CT	Grain_yield_CA	CA_type	n	CTstdev	lsd	cv	CT_SEM	CT_SED	poidsv	poidsn	logratio	Id1	Applied_N	Applied_P	ordre
76	362	Thierfelder et al (2015) RAFS	2012	Nhamizhinga (Barue), Mozambique	"18o22' S; 33o13' E"		unimodal	on-farm	maize	hoe	no-tillage	Y	636	Sandy loam	Coarse texture	?	?	1240	22,2	Y	N	4	2750	gramineae+legume	116	21	116	21	16	3667	4369	NT+M+IR	6	692,82					0,391315456	1,313420622	0,075976106	76-16	116	21	801
76	362	Thierfelder et al (2015) RAFS	2013	Nhamizhinga (Barue), Mozambique	"18o22' S; 33o13' E"		unimodal	on-farm	maize	hoe	no-tillage	Y	636	Sandy loam	Coarse texture	?	?	1240	22,2	Y	N	5	2750	gramineae+legume	116	21	116	21	17	2499	3829	NT+M+IR	6	692,82					0,21721223	1,313420622	0,185364803	76-17	116	21	802
76	362	Thierfelder et al (2015) RAFS	2014	Nhamizhinga (Barue), Mozambique	"18o22' S; 33o13' E"		unimodal	on-farm	maize	hoe	no-tillage	Y	636	Sandy loam	Coarse texture	?	?	1240	22,2	Y	N	6	2750	gramineae+legume	116	21	116	21	18	3775	4404	NT+M+IR	6	900,67					0,24113578	1,313420622	0,06694679	76-18	116	21	803
76	363	Thierfelder et al (2015) RAFS	2008	Pumbuto (Gondola), Mozambique	"19o00' S; 33o43' E"		unimodal	on-farm	maize	hoe	no-tillage	Y	537	Loamy sand	Coarse texture	?	899	952	21,8	N	N	1	2750	gramineae	116	21	116	21	19	1082	1188	NT+M-IR	6	588,90					0,043946857	1,313420622	0,040744968	76-19	116	21	804
76	363	Thierfelder et al (2015) RAFS	2009	Pumbuto (Gondola), Mozambique	"19o00' S; 33o43' E"		unimodal	on-farm	maize	hoe	no-tillage	Y	537	Loamy sand	Coarse texture	?	?	952	21,8	N	N	2	2750	gramineae	116	21	116	21	20	2678	3299	NT+M-IR	6	883,35					0,131937963	1,313420622	0,090535997	76-20	116	21	805
76	363	Thierfelder et al (2015) RAFS	2010	Pumbuto (Gondola), Mozambique	"19o00' S; 33o43' E"		unimodal	on-farm	maize	hoe	no-tillage	Y	537	Loamy sand	Coarse texture	?	?	952	21,8	N	N	3	2750	gramineae	116	21	116	21	21	2554	3264	NT+M-IR	6	1073,87					0,083534867	1,313420622	0,106455331	76-21	116	21	806
76	363	Thierfelder et al (2015) RAFS	2011	Pumbuto (Gondola), Mozambique	"19o00' S; 33o43' E"		unimodal	on-farm	maize	hoe	no-tillage	Y	537	Loamy sand	Coarse texture	?	515	952	21,8	N	N	4	2750	gramineae	116	21	116	21	22	2980	2785	NT+M-IR	6	831,38					0,142600477	1,313420622	-0,029409629	76-22	116	21	807
76	363	Thierfelder et al (2015) RAFS	2012	Pumbuto (Gondola), Mozambique	"19o00' S; 33o43' E"		unimodal	on-farm	maize	hoe	no-tillage	Y	537	Loamy sand	Coarse texture	?	478	952	21,8	Y	N	5	2750	gramineae+legume	116	21	116	21	23	2395	2608	NT+M+IR	6	987,27					0,075983294	1,313420622	0,036983566	76-23	116	21	808
76	363	Thierfelder et al (2015) RAFS	2013	Pumbuto (Gondola), Mozambique	"19o00' S; 33o43' E"		unimodal	on-farm	maize	hoe	no-tillage	Y	537	Loamy sand	Coarse texture	?	960	952	21,8	Y	N	6	2750	gramineae+legume	116	21	116	21	24	1259	1561	NT+M+IR	6	398,37					0,144126943	1,313420622	0,093224323	76-24	116	21	809
76	363	Thierfelder et al (2015) RAFS	2014	Pumbuto (Gondola), Mozambique	"19o00' S; 33o43' E"		unimodal	on-farm	maize	hoe	no-tillage	Y	537	Loamy sand	Coarse texture	?	610	952	21,8	Y	N	7	2750	gramineae+legume	116	21	116	21	25	4665	5339	NT+M+IR	6	1437,60					0,14217152	1,313420622	0,058610747	76-25	116	21	810
76	364	Thierfelder et al (2015) RAFS	2010	Nzewe (Angonia), Mozambique	"14o31' S; 34o18' E"		unimodal	on-farm	maize	hoe	no-tillage	Y	1388	Sandy loam	Coarse texture	?	501	831	18,3	N	N	1	2750	gramineae	116	21	116	21	26	2509	2386	NT+M-IR	6	917,99					0,084441798	1,313420622	-0,021901841	76-26	116	21	811
76	364	Thierfelder et al (2015) RAFS	2011	Nzewe (Angonia), Mozambique	"14o31' S; 34o18' E"		unimodal	on-farm	maize	hoe	no-tillage	Y	1388	Sandy loam	Coarse texture	?	603	831	18,3	N	N	2	2750	gramineae	116	21	116	21	27	5039	5820	NT+M-IR	6	1247,08					0,222142643	1,313420622	0,062620351	76-27	116	21	812
76	364	Thierfelder et al (2015) RAFS	2012	Nzewe (Angonia), Mozambique	"14o31' S; 34o18' E"		unimodal	on-farm	maize	hoe	no-tillage	Y	1388	Sandy loam	Coarse texture	?	788	831	18,3	Y	N	3	2750	gramineae+legume	116	21	116	21	28	4483	5183	NT+M+IR	6	2771,28					0,035638138	1,313420622	0,062944047	76-28	116	21	813
76	364	Thierfelder et al (2015) RAFS	2013	Nzewe (Angonia), Mozambique	"14o31' S; 34o18' E"		unimodal	on-farm	maize	hoe	no-tillage	Y	1388	Sandy loam	Coarse texture	?	966	831	18,3	Y	N	4	2750	gramineae+legume	116	21	116	21	29	3599	6046	NT+M+IR	6	1558,85					0,093701583	1,313420622	0,225309282	76-29	116	21	814
76	364	Thierfelder et al (2015) RAFS	2014	Nzewe (Angonia), Mozambique	"14o31' S; 34o18' E"		unimodal	on-farm	maize	hoe	no-tillage	Y	1388	Sandy loam	Coarse texture	?	1131	831	18,3	Y	N	5	2750	gramineae+legume	116	21	116	21	30	4442	5923	NT+M+IR	6	675,50					0,658918471	1,313420622	0,124938737	76-30	116	21	815
76	365	Thierfelder et al (2015) RAFS	2011	Lamengo (Nhamatanda), Mozambique	"19o21' S; 34o21' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	23	Loamy sand	Coarse texture	?	556	493	24,5	Y	N	2	2750	gramineae	12	10,5	12	10,5	31	920	1259	NT-M+IR	6	329,09					0,121291309	1,313420622	0,13647665	76-31	12	10,5	816
76	365	Thierfelder et al (2015) RAFS	2012	Lamengo (Nhamatanda), Mozambique	"19o21' S; 34o21' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	23	Loamy sand	Coarse texture	?	80	493	24,5	Y	N	3	2750	gramineae	12	10,5	12	10,5	32	255	358	NT-M+IR	6	173,21					0,03421495	1,313420622	0,148419832	76-32	12	10,5	817
76	365	Thierfelder et al (2015) RAFS	2013	Lamengo (Nhamatanda), Mozambique	"19o21' S; 34o21' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	23	Loamy sand	Coarse texture	?	707	493	24,5	Y	N	4	2750	gramineae	12	10,5	12	10,5	33	967	1693	NT-M+IR	6	554,26					0,054646239	1,313420622	0,243340588	76-33	12	10,5	818
76	365	Thierfelder et al (2015) RAFS	2014	Lamengo (Nhamatanda), Mozambique	"19o21' S; 34o21' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	23	Loamy sand	Coarse texture	?	670	493	24,5	Y	N	5	2750	gramineae	12	10,5	12	10,5	34	1429	1580	NT-M+IR	6	467,65					0,122311059	1,313420622	0,043602179	76-34	12	10,5	819
76	366	Thierfelder et al (2015) RAFS	2010	Malomwe (Barue), Mozambique	"18o06' S; 33o12' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	593	Loamy sand	Coarse texture	?	760	1040	22,2	Y	N	3	2750	gramineae	12	10,5	12	10,5	35	839	603	NT-M+IR	6	233,83					0,104395895	1,313420622	-0,143802491	76-35	12	10,5	820
76	366	Thierfelder et al (2015) RAFS	2011	Malomwe (Barue), Mozambique	"18o06' S; 33o12' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	593	Loamy sand	Coarse texture	?	1168	1040	22,2	Y	N	4	2750	gramineae	12	10,5	12	10,5	36	203	304	NT-M+IR	6	103,92					0,062776571	1,313420622	0,176091259	76-36	12	10,5	821
76	366	Thierfelder et al (2015) RAFS	2012	Malomwe (Barue), Mozambique	"18o06' S; 33o12' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	593	Loamy sand	Coarse texture	?	408	1040	22,2	Y	N	5	2750	gramineae	12	10,5	12	10,5	37	259	389	NT-M+IR	6	51,96					0,409985261	1,313420622	0,176091259	76-37	12	10,5	822
76	366	Thierfelder et al (2015) RAFS	2013	Malomwe (Barue), Mozambique	"18o06' S; 33o12' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	593	Loamy sand	Coarse texture	?	808	1040	22,2	Y	N	6	2750	gramineae	12	10,5	12	10,5	38	344	665	NT-M+IR	6	484,97					0,009433696	1,313420622	0,286552172	76-38	12	10,5	823
76	366	Thierfelder et al (2015) RAFS	2014	Malomwe (Barue), Mozambique	"18o06' S; 33o12' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	593	Loamy sand	Coarse texture	?	683	1040	22,2	Y	N	7	2750	gramineae	12	10,5	12	10,5	39	811	1115	NT-M+IR	6	190,53					0,282324904	1,313420622	0,138302698	76-39	12	10,5	824
76	367	Thierfelder et al (2015) RAFS	2010	Nhamizhinga (Barue), Mozambique	"18o22' S; 33o13' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	636	Sandy loam	Coarse texture	?	?	1240	22,2	Y	N	2	2750	gramineae	12	10,5	12	10,5	40	566	824	NT-M+IR	6	103,92					0,479432482	1,313420622	0,162995961	76-40	12	10,5	825
76	367	Thierfelder et al (2015) RAFS	2011	Nhamizhinga (Barue), Mozambique	"18o22' S; 33o13' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	636	Sandy loam	Coarse texture	?	?	1240	22,2	Y	N	3	2750	gramineae	12	10,5	12	10,5	41	218	286	NT-M+IR	6	103,92					0,066401102	1,313420622	0,116505569	76-41	12	10,5	826
76	367	Thierfelder et al (2015) RAFS	2012	Nhamizhinga (Barue), Mozambique	"18o22' S; 33o13' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	636	Sandy loam	Coarse texture	?	?	1240	22,2	Y	N	4	2750	gramineae	12	10,5	12	10,5	42	275	269	NT-M+IR	6	86,60					0,11713622	1,313420622	-0,008954843	76-42	12	10,5	827
76	367	Thierfelder et al (2015) RAFS	2013	Nhamizhinga (Barue), Mozambique	"18o22' S; 33o13' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	636	Sandy loam	Coarse texture	?	?	1240	22,2	Y	N	5	2750	gramineae	12	10,5	12	10,5	43	667	751	NT-M+IR	6	329,09					0,054623252	1,313420622	0,051557837	76-43	12	10,5	828
76	367	Thierfelder et al (2015) RAFS	2014	Nhamizhinga (Barue), Mozambique	"18o22' S; 33o13' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	636	Sandy loam	Coarse texture	?	?	1240	22,2	Y	N	6	2750	gramineae	12	10,5	12	10,5	44	571	868	NT-M+IR	6	69,28					1,130148612	1,313420622	0,181731526	76-44	12	10,5	829
76	368	Thierfelder et al (2015) RAFS	2012	Pumbuto (Gondola), Mozambique	"19o00' S; 33o43' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	537	Loamy sand	Coarse texture	?	478	952	21,8	Y	N	5	2750	gramineae	12	10,5	12	10,5	45	322	494	NT-M+IR	6	138,56					0,090365385	1,313420622	0,185962013	76-45	12	10,5	830
76	368	Thierfelder et al (2015) RAFS	2013	Pumbuto (Gondola), Mozambique	"19o00' S; 33o43' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	537	Loamy sand	Coarse texture	?	960	952	21,8	Y	N	6	2750	gramineae	12	10,5	12	10,5	46	183	422	NT-M+IR	6	138,56					0,035065674	1,313420622	0,362299652	76-46	12	10,5	831
76	368	Thierfelder et al (2015) RAFS	2014	Pumbuto (Gondola), Mozambique	"19o00' S; 33o43' E"		unimodal	on-farm	cowpea	hoe	no-tillage	Y	537	Loamy sand	Coarse texture	?	610	952	21,8	Y	N	7	2750	gramineae	12	10,5	12	10,5	47	889	983	NT-M+IR	6	467,65					0,047333983	1,313420622	0,043853284	76-47	12	10,5	832
76	368	Thierfelder et al (2015) RAFS	2012	Nzewe (Angonia), Mozambique	"14o31' S; 34o18' E"		unimodal	on-farm	bean	hoe	no-tillage	Y	1388	Sandy loam	Coarse texture	?	788	831	18,3	Y	N	3	2750	gramineae	12	10,5	12	10,5	48	350	438	NT-M+IR	6	121,24					0,121089504	1,313420622	0,096910013	76-48	12	10,5	833
76	368	Thierfelder et al (2015) RAFS	2013	Nzewe (Angonia), Mozambique	"14o31' S; 34o18' E"		unimodal	on-farm	bean	hoe	no-tillage	Y	1388	Sandy loam	Coarse texture	?	966	831	18,3	Y	N	4	2750	gramineae	12	10,5	12	10,5	49	902	1024	NT-M+IR	6	259,81					0,161597654	1,313420622	0,05473879	76-49	12	10,5	834
76	368	Thierfelder et al (2015) RAFS	2014	Nzewe (Angonia), Mozambique	"14o31' S; 34o18' E"		unimodal	on-farm	bean	hoe	no-tillage	Y	1388	Sandy loam	Coarse texture	?	1131	831	18,3	Y	N	5	2750	gramineae	12	10,5	12	10,5	50	377	438	NT-M+IR	6	138,56					0,101210534	1,313420622	0,06472533	76-50	12	10,5	835
77	369	Sester et al (2014)	2009	Andranomanelatra, Madagascar	19°47? S,  47°06? E	Cwb	unimodal	on-station	rice	plow	no-tillage	N	1640	Clay	Fine texture	44,5	?	1392	16,8	Y	N	6	?	gramineae+legume	79	28,8	79	28,8	1	2630	3840	NT+M+IR	4	750					0,132851202	0,875613748	0,164375476	77-1	79	28,8	868
77	369	Sester et al (2014)	2011	Andranomanelatra, Madagascar	19°47? S, 47°06? E	Cwb	unimodal	on-station	rice	plow	no-tillage	N	1640	Clay	Fine texture	44,5	?	1392	16,8	Y	N	7	?	gramineae+legume	79	28,8	79	28,8	2	1750	3580	NT+M+IR	4	700					0,080066031	0,875613748	0,310844978	77-2	79	28,8	869
78	370	Rahman et al (2014)	2007	Nyankpala, Ghana	9°24' N, 0°59' W		unimodal	on-station	maize	plow	minimum tillage	Y	186	Loamy sand	Coarse texture	5,5	?	1100	28,2	N	N	1	?	gramineae	0	0	0	0	1	170	105	NT+M-IR	4	75					0,022518094	0,875613748	-0,209259622	78-1	0	0	870
78	371	Rahman et al (2014)	2007	Nyankpala, Ghana	9°24' N, 0°59' W		unimodal	on-station	maize	plow	minimum tillage	Y	186	Loamy sand	Coarse texture	5,5	?	1100	28,2	N	N	1	?	gramineae	60	30	60	30	2	831	952	NT+M-IR	4	589					0,017930805	0,875613748	0,059035925	78-2	60	30	871
79	372	Ranaivoson et al (2019)	2014	Ambohitsilaozana, Madagascar	17°30? S, 48°30? E	Cfa	unimodal	on-station	rice	plow	no-tillage	N	780	Clay loam	Medium texture	33,1	761	1040	22,0	Y	N	5	4400	gramineae+legume	0	0	0	0	1	2629	3198	NT+M+IR	4	395,98				280	0,417477549	0,875613748	0,085087873	79-1	0	0	872
79	372	Ranaivoson et al (2019)	2015	Ambohitsilaozana, Madagascar	17°30? S, 48°30? E	Cfa	unimodal	on-station	rice	plow	no-tillage	N	780	Clay loam	Medium texture	33,1	1350	1040	22,0	Y	N	6	7200	gramineae+legume	0	0	0	0	3	2434	2017	NT+M+IR	4	395,98				280	0,244145695	0,875613748	-0,081614676	79-3	0	0	874
79	373	Ranaivoson et al (2019)	2014	Ambohitsilaozana, Madagascar	17°30? S, 48°30? E	Cfa	unimodal	on-station	rice	plow	no-tillage	N	780	Clay loam	Medium texture	33,1	761	1040	22,0	Y	N	5	5650	legume	0	0	0	0	2	2288	3940	NT+M+IR	4	395,98				280	0,3962636	0,875613748	0,236040202	79-2	0	0	873
79	373	Ranaivoson et al (2019)	2015	Ambohitsilaozana, Madagascar	17°30? S, 48°30? E	Cfa	unimodal	on-station	rice	plow	no-tillage	N	780	Clay loam	Medium texture	33,1	1350	1040	22,0	Y	N	6	8200	legume	0	0	0	0	4	2137	4014	NT+M+IR	4	395,98				280	0,360173344	0,875613748	0,273772846	79-4	0	0	875
80	374	Nyagumbo et al (2015)	2012	Chimoio, Mozambique	"19o03' S; 33o24' E"		unimodal	on-station	maize	hoe	basins	Y	703	Sandy clay loam	Coarse texture	22,5	925	1140	21,5	N	N	1	0	no mulch	104	10,5	104	10,5	1	690	1497	NT-M-IR	4	161					0,240439388	0,875613748	0,33637271	80-1	104	10,5	876
80	374	Nyagumbo et al (2015)	2013	Chimoio, Mozambique	"19o03' S; 33o24' E"		unimodal	on-station	maize	hoe	basins	Y	703	Sandy clay loam	Coarse texture	22,5	834	1140	21,5	N	N	2	0	no mulch	104	10,5	104	10,5	2	2412	3855	NT-M-IR	4	663					0,150964307	0,875613748	0,203647079	80-2	104	10,5	878
80	375	Nyagumbo et al (2015)	2012	Chimoio, Mozambique	"19o03' S; 33o24' E"		unimodal	on-station	maize	hoe	basins	Y	703	Sandy clay loam	Coarse texture	22,5	925	1140	21,5	N	N	1	2500	gramineae	104	10,5	104	10,5	1	690	1250	NT+M-IR	4	161					0,223438023	0,875613748	0,258060922	80-1	104	10,5	877
80	375	Nyagumbo et al (2015)	2013	Chimoio, Mozambique	"19o03' S; 33o24' E"		unimodal	on-station	maize	hoe	basins	Y	703	Sandy clay loam	Coarse texture	22,5	834	1140	21,5	N	N	2	2500	gramineae	104	10,5	104	10,5	2	2412	3786	NT+M-IR	4						0	0,875613748	0,195803306	80-2	104	10,5	879
81	376	Ngwira et al (2014) EXP AGR	2010	Manjawira, Malawi	"14o20' S; 34o18' E"	Cwa	unimodal	on-farm	maize	Ridge	no-tillage	N	744	Sandy loam	Coarse texture	9	569	750	22,7	N	N	1	0	no mulch	0	0	0	0	1	2103	2199	NT-M-IR	4	613					0,097567162	0,875613748	0,019385957	81-1	0	0	880
81	376	Ngwira et al (2014) EXP AGR	2011	Manjawira, Malawi	"14o20' S; 34o18' E"	Cwa	unimodal	on-farm	maize	Ridge	no-tillage	N	744	Sandy loam	Coarse texture	9	592	750	22,7	N	N	2	0	no mulch	0	0	0	0	3	714	933	NT-M-IR	4	517					0,019091168	0,875613748	0,116183432	81-3	0	0	885
81	376	Ngwira et al (2014) EXP AGR	2012	Manjawira, Malawi	"14o20' S; 34o18' E"	Cwa	unimodal	on-farm	maize	Ridge	no-tillage	N	744	Sandy loam	Coarse texture	9	654	750	22,7	N	N	3	0	no mulch	0	0	0	0	5	1702	1964	NT-M-IR	4	831					0,038023771	0,875613748	0,062181928	81-5	0	0	890
81	377	Ngwira et al (2014) EXP AGR	2010	Manjawira, Malawi	"14o20' S; 34o18' E"	Cwa	unimodal	on-farm	maize	Ridge	no-tillage	N	744	Sandy loam	Coarse texture	9	569	750	22,7	N	N	1	0	no mulch	69	9	69	9	2	5420	3604	NT-M-IR	4	1329					0,080934073	0,875613748	-0,177214504	81-2	69	9	881
81	377	Ngwira et al (2014) EXP AGR	2011	Manjawira, Malawi	"14o20' S; 34o18' E"	Cwa	unimodal	on-farm	maize	Ridge	no-tillage	N	744	Sandy loam	Coarse texture	9	592	750	22,7	N	N	2	0	no mulch	69	9	69	9	4	3598	4148	NT-M-IR	4	658					0,270808089	0,875613748	0,061777589	81-4	69	9	886
81	377	Ngwira et al (2014) EXP AGR	2012	Manjawira, Malawi	"14o20' S; 34o18' E"	Cwa	unimodal	on-farm	maize	Ridge	no-tillage	N	744	Sandy loam	Coarse texture	9	654	750	22,7	N	N	3	0	no mulch	69	9	69	9	6	4048	2333	NT-M-IR	4	1724					0,021818301	0,875613748	-0,239325765	81-6	69	9	891
81	378	Ngwira et al (2014) EXP AGR	2010	Manjawira, Malawi	"14o20' S; 34o18' E"	Cwa	unimodal	on-farm	maize	Ridge	no-tillage	N	744	Sandy loam	Coarse texture	9	569	750	22,7	N	N	1	2750	gramineae	0	0	0	0	1	2103	2767	NT+M-IR	4	613					0,118405328	0,875613748	0,119169886	81-1	0	0	882
81	378	Ngwira et al (2014) EXP AGR	2011	Manjawira, Malawi	"14o20' S; 34o18' E"	Cwa	unimodal	on-farm	maize	Ridge	no-tillage	N	744	Sandy loam	Coarse texture	9	592	750	22,7	N	N	2	?	gramineae	0	0	0	0	3	714	1034	NT+M-IR	4	517					0,020497936	0,875613748	0,160822327	81-3	0	0	887
81	378	Ngwira et al (2014) EXP AGR	2012	Manjawira, Malawi	"14o20' S; 34o18' E"	Cwa	unimodal	on-farm	maize	Ridge	no-tillage	N	744	Sandy loam	Coarse texture	9	654	750	22,7	N	N	3	?	gramineae	0	0	0	0	5	1702	4262	NT+M-IR	4	831					0,057422008	0,875613748	0,39865389	81-5	0	0	892
81	379	Ngwira et al (2014) EXP AGR	2010	Manjawira, Malawi	"14o20' S; 34o18' E"	Cwa	unimodal	on-farm	maize	Ridge	no-tillage	N	744	Sandy loam	Coarse texture	9	569	750	22,7	N	N	1	2750	gramineae	69	9	69	9	2	5420	5144	NT+M-IR	4	1329					0,125097906	0,875613748	-0,022698327	81-2	69	9	883
81	379	Ngwira et al (2014) EXP AGR	2011	Manjawira, Malawi	"14o20' S; 34o18' E"	Cwa	unimodal	on-farm	maize	Ridge	no-tillage	N	744	Sandy loam	Coarse texture	9	592	750	22,7	N	N	2	?	gramineae	69	9	69	9	4	3598	5209	NT+M-IR	4	658					0,321278693	0,875613748	0,160693198	81-4	69	9	888
81	379	Ngwira et al (2014) EXP AGR	2012	Manjawira, Malawi	"14o20' S; 34o18' E"	Cwa	unimodal	on-farm	maize	Ridge	no-tillage	N	744	Sandy loam	Coarse texture	9	654	750	22,7	N	N	3	?	gramineae	69	9	69	9	6	4048	6274	NT+M-IR	4	1724					0,061784298	0,875613748	0,190304011	81-6	69	9	893
81	380	Ngwira et al (2014) EXP AGR	2010	Manjawira, Malawi	"14o20' S; 34o18' E"	Cwa	unimodal	on-farm	maize	Ridge	no-tillage	Y	744	Sandy loam	Coarse texture	9	569	750	22,7	N	N	1	2750	gramineae	69	9	69	9	2	5420	5273	NT+M-IR	4	1329					0,128361739	0,875613748	-0,011941515	81-2	69	9	884
81	380	Ngwira et al (2014) EXP AGR	2011	Manjawira, Malawi	"14o20' S; 34o18' E"	Cwa	unimodal	on-farm	maize	Ridge	no-tillage	Y	744	Sandy loam	Coarse texture	9	592	750	22,7	N	N	2	?	gramineae	69	9	69	9	4	3598	5901	NT+M-IR	4	658					0,345949538	0,875613748	0,214864456	81-4	69	9	889
81	380	Ngwira et al (2014) EXP AGR	2012	Manjawira, Malawi	"14o20' S; 34o18' E"	Cwa	unimodal	on-farm	maize	Ridge	no-tillage	Y	744	Sandy loam	Coarse texture	9	654	750	22,7	N	N	3	?	gramineae	69	9	69	9	6	4048	6024	NT+M-IR	4	1724					0,060283089	0,875613748	0,172644459	81-6	69	9	894
81	381	Ngwira et al (2014) EXP AGR	2010	Mpingu, Malawi	"13o35' S; 33o23' E"		unimodal	on-farm	maize	Ridge	no-tillage	N	1142	Sandy clay loam	Coarse texture	18	908	860	20,0	N	N	1	0	no mulch	0	0	0	0	7	2420	1667	NT-M-IR	4	626					0,076330663	0,875613748	-0,161879766	81-7	0	0	895
81	381	Ngwira et al (2014) EXP AGR	2011	Mpingu, Malawi	"13o35' S; 33o23' E"		unimodal	on-farm	maize	Ridge	no-tillage	N	1142	Sandy clay loam	Coarse texture	18	746	860	20,0	N	N	2	0	no mulch	0	0	0	0	9	2522	1942	NT-M-IR	4	787					0,060669879	0,875613748	-0,113495857	81-9	0	0	900
81	381	Ngwira et al (2014) EXP AGR	2012	Mpingu, Malawi	"13o35' S; 33o23' E"		unimodal	on-farm	maize	Ridge	no-tillage	N	1142	Sandy clay loam	Coarse texture	18	867	860	20,0	N	N	3	0	no mulch	0	0	0	0	11	1197	484	NT-M-IR	4	965					0,003431583	0,875613748	-0,393248789	81-11	0	0	905
81	382	Ngwira et al (2014) EXP AGR	2010	Mpingu, Malawi	"13o35' S; 33o23' E"		unimodal	on-farm	maize	Ridge	no-tillage	N	1142	Sandy clay loam	Coarse texture	18	908	860	20,0	N	N	1	0	no mulch	69	9	69	9	8	4199	3372	NT-M-IR	4	902					0,134849309	0,875613748	-0,095258309	81-8	69	9	896
81	382	Ngwira et al (2014) EXP AGR	2011	Mpingu, Malawi	"13o35' S; 33o23' E"		unimodal	on-farm	maize	Ridge	no-tillage	N	1142	Sandy clay loam	Coarse texture	18	746	860	20,0	N	N	2	0	no mulch	69	9	69	9	10	4990	4828	NT-M-IR	4	664					0,43339891	0,875613748	-0,014333284	81-10	69	9	901
81	382	Ngwira et al (2014) EXP AGR	2012	Mpingu, Malawi	"13o35' S; 33o23' E"		unimodal	on-farm	maize	Ridge	no-tillage	N	1142	Sandy clay loam	Coarse texture	18	867	860	20,0	N	N	3	0	no mulch	69	9	69	9	12	4085	3532	NT-M-IR	4	889					0,143358557	0,875613748	-0,063171366	81-12	69	9	906
81	383	Ngwira et al (2014) EXP AGR	2010	Mpingu, Malawi	"13o35' S; 33o23' E"		unimodal	on-farm	maize	Ridge	no-tillage	N	1142	Sandy clay loam	Coarse texture	18	908	860	20,0	N	N	1	2750	gramineae	0	0	0	0	7	2420	2379	NT+M-IR	4	626					0,116570965	0,875613748	-0,007420924	81-7	0	0	897
81	383	Ngwira et al (2014) EXP AGR	2011	Mpingu, Malawi	"13o35' S; 33o23' E"		unimodal	on-farm	maize	Ridge	no-tillage	N	1142	Sandy clay loam	Coarse texture	18	746	860	20,0	N	N	2	?	gramineae	0	0	0	0	9	2522	2648	NT+M-IR	4	787					0,085465401	0,875613748	0,021172899	81-9	0	0	902
81	383	Ngwira et al (2014) EXP AGR	2012	Mpingu, Malawi	"13o35' S; 33o23' E"		unimodal	on-farm	maize	Ridge	no-tillage	N	1142	Sandy clay loam	Coarse texture	18	867	860	20,0	N	N	3	?	gramineae	0	0	0	0	11	1197	1100	NT+M-IR	4	965					0,011180878	0,875613748	-0,036701465	81-11	0	0	907
81	384	Ngwira et al (2014) EXP AGR	2010	Mpingu, Malawi	"13o35' S; 33o23' E"		unimodal	on-farm	maize	Ridge	no-tillage	N	1142	Sandy clay loam	Coarse texture	18	908	860	20,0	N	N	1	2750	gramineae	69	9	69	9	8	4199	4314	NT+M-IR	4	902					0,176622929	0,875613748	0,011734266	81-8	69	9	898
81	384	Ngwira et al (2014) EXP AGR	2011	Mpingu, Malawi	"13o35' S; 33o23' E"		unimodal	on-farm	maize	Ridge	no-tillage	N	1142	Sandy clay loam	Coarse texture	18	746	860	20,0	N	N	2	?	gramineae	69	9	69	9	10	4990	5079	NT+M-IR	4	664					0,456107682	0,875613748	0,007677667	81-10	69	9	903
81	384	Ngwira et al (2014) EXP AGR	2012	Mpingu, Malawi	"13o35' S; 33o23' E"		unimodal	on-farm	maize	Ridge	no-tillage	N	1142	Sandy clay loam	Coarse texture	18	867	860	20,0	N	N	3	?	gramineae	69	9	69	9	12	4085	4322	NT+M-IR	4	889					0,177000977	0,875613748	0,024492702	81-12	69	9	908
81	385	Ngwira et al (2014) EXP AGR	2010	Mpingu, Malawi	"13o35' S; 33o23' E"		unimodal	on-farm	maize	Ridge	no-tillage	Y	1142	Sandy clay loam	Coarse texture	18	908	860	20,0	N	N	1	2750	gramineae	69	9	69	9	8	4199	4321	NT+M-IR	4	902					0,176901542	0,875613748	0,012438392	81-8	69	9	899
